model_url,specifications
https://www.mpb.com/en-eu/product/canon-eos-rebel-t2i-ir-converted,"{'Weight (Grams)': '530', 'Camera Type': 'Digital SLR', 'Megapixels': '18', 'Autofocus Points': '9', 'Maximum Frames Per Second': '3.7', 'Sensor Format': 'APS-C', 'Minimum ISO': '100', 'Maximum ISO': '12800', 'Storage Media Type': 'SD / SDHC / SDXC', 'Lens Mount': 'Canon EF', 'Viewfinder Type': 'Optical', 'Viewfinder Coverage (%)': '95', 'LCD Size (Inches)': '3', 'LCD Resolution (Pixels)': '1040000', 'Built-In Flash': True, 'Microphone Jack': True, 'Built-In Microphone': True, 'USB Port Type': 'Mini type B 2.0', 'HDMI Port': True, 'Hot Shoe Connection': True, 'File Format': 'JPEG + RAW', 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Flash Compatibility': 'Canon TTL', 'Shutter Rating (Life)': '100000', 'Sensor Type': 'CMOS', 'Live View': True, 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2010'}"
https://www.mpb.com/en-eu/product/canon-eos-rebel-t2i,"{'Built-In Bluetooth': False, 'Microphone Jack': True, 'Max FPS Max resolution': '1280×720 (HD)', 'Maximum Frames Per Second': '4', 'USB Port Type': 'Micro B 2.0', 'Weight (Grams)': '530', 'File Format': 'JPEG + RAW', 'Touchscreen': False, 'HDMI Port': True, 'Lens Mount': 'Canon EF', 'Minimum ISO': '100', 'Camera Type': 'Digital SLR', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '1040000', 'Headphone Jack': False, 'Viewfinder Type': 'Optical', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2010', 'Articulating LCD Screen': False, 'Shutter Rating (Life)': '100000', 'Megapixels': '18', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '12800', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': False, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Viewfinder Coverage (%)': '95', 'Autofocus Points': '9', 'Flash Compatibility': 'Canon TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/canon-eos-rebel-t1i-ir-converted,"{'Built-In Bluetooth': False, 'Microphone Jack': False, 'Max FPS Max resolution': '1280×720 (HD)', 'Maximum Frames Per Second': '5', 'USB Port Type': 'Micro B 2.0', 'Weight (Grams)': '525', 'File Format': 'JPEG + RAW', 'Touchscreen': False, 'HDMI Port': True, 'Lens Mount': 'Canon EF', 'Minimum ISO': '100', 'Camera Type': 'Digital SLR', 'Storage Media Type': 'SD / SDHC', 'LCD Resolution (Pixels)': '920000', 'Headphone Jack': False, 'Viewfinder Type': 'Optical', 'Maximum Video Frame Rate (FPS)': '30', 'Year of release': '2009', 'Articulating LCD Screen': False, 'Shutter Rating (Life)': '100000', 'Megapixels': '15', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '3200', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': False, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Viewfinder Coverage (%)': '95', 'Autofocus Points': '9', 'Flash Compatibility': 'Canon TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/canon-eos-rebel-t1i,"{'Built-In Bluetooth': False, 'Microphone Jack': False, 'Max FPS Max resolution': '1280×720 (HD)', 'Maximum Frames Per Second': '5', 'USB Port Type': 'Micro B 2.0', 'Weight (Grams)': '525', 'File Format': 'JPEG + RAW', 'Touchscreen': False, 'HDMI Port': True, 'Lens Mount': 'Canon EF', 'Minimum ISO': '100', 'Camera Type': 'Digital SLR', 'Storage Media Type': 'SD / SDHC', 'LCD Resolution (Pixels)': '920000', 'Headphone Jack': False, 'Viewfinder Type': 'Optical', 'Maximum Video Frame Rate (FPS)': '30', 'Year of release': '2009', 'Articulating LCD Screen': False, 'Shutter Rating (Life)': '100000', 'Megapixels': '15', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '3200', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': False, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Viewfinder Coverage (%)': '95', 'Autofocus Points': '9', 'Flash Compatibility': 'Canon TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/canon-eos-rebel-t100,"{'Built-In Bluetooth': False, 'Microphone Jack': False, 'Max FPS Max resolution': '1920×1080 (Full HD)', 'Maximum Frames Per Second': '3', 'USB Port Type': 'Mini type B 2.0', 'Weight (Grams)': '436', 'File Format': 'JPEG + RAW', 'Touchscreen': False, 'HDMI Port': True, 'Lens Mount': 'Canon EF', 'Minimum ISO': '100', 'Camera Type': 'Digital SLR', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '230000', 'Headphone Jack': False, 'Viewfinder Type': 'Optical', 'Maximum Video Frame Rate (FPS)': '30', 'Year of release': '2018', 'Articulating LCD Screen': False, 'Shutter Rating (Life)': '100000', 'Megapixels': '18', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '12800', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': True, 'LCD Size (Inches)': '2.7', 'Built-In Flash': True, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Viewfinder Coverage (%)': '95', 'Autofocus Points': '9', 'Flash Compatibility': 'Canon TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/canon-eos-rebel-sl3-astro-modified,"{'Weight (Grams)': '450', 'Built-In Bluetooth': True, 'Microphone Jack': True, 'Max FPS Max resolution': '1920×1080 (Full HD)', 'Maximum Frames Per Second': '5', 'USB Port Type': 'Mini type B 2.0', 'File Format': 'JPEG + RAW', 'Touchscreen': True, 'HDMI Port': True, 'Lens Mount': 'Canon EF', 'Minimum ISO': '100', 'Camera Type': 'Digital SLR', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '1040000', 'Viewfinder Type': 'Optical', 'Shutter Rating (Life)': '100000', 'Megapixels': '24.2', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Wi-Fi': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '25600', 'Maximum Video Resolution': '3840×2160 (4K UHD)', 'Sensor Type': 'CMOS', 'LCD Size (Inches)': '3', 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Viewfinder Coverage (%)': '95', 'Autofocus Points': '9', 'Flash Compatibility': 'Canon TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/canon-eos-rebel-sl3,"{'Built-In Bluetooth': True, 'Microphone Jack': True, 'Max FPS Max resolution': '1920×1080 (Full HD)', 'Maximum Frames Per Second': '5', 'USB Port Type': 'Mini type B 2.0', 'Weight (Grams)': '450', 'File Format': 'JPEG + RAW', 'Touchscreen': True, 'HDMI Port': True, 'Lens Mount': 'Canon EF', 'Minimum ISO': '100', 'Camera Type': 'Digital SLR', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '1040000', 'Headphone Jack': False, 'Viewfinder Type': 'Optical', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2019', 'Articulating LCD Screen': True, 'Shutter Rating (Life)': '100000', 'Megapixels': '24.2', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '25600', 'Maximum Video Resolution': '3840×2160 (4K UHD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': True, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Viewfinder Coverage (%)': '95', 'Autofocus Points': '9', 'Flash Compatibility': 'Canon TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/canon-eos-rebel-sl1,"{'Built-In Bluetooth': False, 'Microphone Jack': True, 'Max FPS Max resolution': '1280×720 (HD)', 'Maximum Frames Per Second': '3.9', 'USB Port Type': 'Micro B 2.0', 'Weight (Grams)': '600', 'File Format': 'JPEG + RAW', 'Touchscreen': False, 'HDMI Port': True, 'Lens Mount': 'Canon EF', 'Minimum ISO': '100', 'Camera Type': 'Digital SLR', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '1040000', 'Headphone Jack': False, 'Viewfinder Type': 'Optical', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2018', 'Articulating LCD Screen': False, 'Shutter Rating (Life)': '100000', 'Megapixels': '18', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '12800', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': False, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Viewfinder Coverage (%)': '95', 'Autofocus Points': '9', 'Flash Compatibility': 'Canon TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/canon-eos-ra,"{'Built-In Bluetooth': True, 'Microphone Jack': True, 'Max FPS Max resolution': '1280×720 (HD)', 'Maximum Frames Per Second': '8', 'USB Port Type': 'Mini type B 2.0', 'Weight (Grams)': '1360', 'File Format': 'JPEG + RAW', 'Touchscreen': True, 'HDMI Port': True, 'Lens Mount': 'Canon RF', 'Minimum ISO': '100', 'Camera Type': 'Mirrorless', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '2100000', 'Headphone Jack': True, 'Viewfinder Type': 'Electronic', 'Maximum Video Frame Rate (FPS)': '120', 'Year of release': '2020', 'Articulating LCD Screen': True, 'Shutter Rating (Life)': '200000', 'Megapixels': '30.3', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '40000', 'Maximum Video Resolution': '3840×2160 (4K UHD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': True, 'LCD Size (Inches)': '3.2', 'Built-In Flash': False, 'Sensor Format': 'Full Frame', 'Maximum Shutter Speed (1/) [Seconds]': '1/8000', 'Viewfinder Coverage (%)': '100', 'Autofocus Points': '5655', 'Flash Compatibility': 'Canon TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/canon-eos-r8-ir-converted,"{'Weight (Grams)': '414', 'Camera Type': 'Mirrorless', 'Megapixels': '24.2', 'Autofocus Points': '1053', 'Maximum Frames Per Second': '40', 'Sensor Format': 'Full Frame', 'Minimum ISO': '100', 'Maximum ISO': '102400', 'Storage Media Type': 'SD / SDHC / SDXC', 'Lens Mount': 'Canon RF', 'Viewfinder Type': 'Electronic', 'Viewfinder Coverage (%)': '100', 'LCD Size (Inches)': '3', 'LCD Resolution (Pixels)': '1620000', 'Touchscreen': True, 'Articulating LCD Screen': True, 'Built-In Wi-Fi': True, 'Headphone Jack': True, 'Microphone Jack': True, 'Built-In Microphone': True, 'USB Port Type': 'Type-C', 'HDMI Port': True, 'Hot Shoe Connection': True, 'File Format': 'JPEG + RAW', 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Flash Compatibility': 'Canon TTL', 'Sensor Type': 'CMOS', 'Live View': True, 'Integrated cleaning': True, 'Maximum Video Resolution': '3840×2160 (4K UHD)', 'Maximum Video Frame Rate (FPS)': '59', 'Max FPS Max resolution': '1920×1080 (Full HD)', 'Built-In Bluetooth': True, 'Year of release': '2023'}"
https://www.mpb.com/en-eu/product/canon-eos-r6-mark-iii,"{'Weight (Grams)': '699', 'Camera Type': 'Mirrorless', 'Megapixels': '32.5', 'Autofocus Points': '4641', 'Maximum Frames Per Second': '40', 'Sensor Format': 'Full Frame', 'Minimum ISO': '100', 'Maximum ISO': '64000', 'Storage Media Type': 'CFexpress & SD', 'Lens Mount': 'Canon RF', 'Viewfinder Type': 'Electronic', 'Viewfinder Coverage (%)': '100', 'LCD Size (Inches)': '3', 'LCD Resolution (Pixels)': '1600000', 'Touchscreen': True, 'Articulating LCD Screen': True, 'Built-In Flash': False, 'Built-In Wi-Fi': True, 'Headphone Jack': True, 'Microphone Jack': True, 'Built-In Microphone': True, 'USB Port Type': 'Type-C', 'HDMI Port': True, 'Hot Shoe Connection': True, 'File Format': 'JPEG + RAW', 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum Shutter Speed (1/) [Seconds]': '1/8000', 'Flash Compatibility': 'Canon TTL', 'Sensor Type': 'CMOS', 'Live View': True, 'Integrated cleaning': True, 'Maximum Video Resolution': '8192x4320 (8K DCI)', 'Maximum Video Frame Rate (FPS)': '180', 'Max FPS Max resolution': '6144×3456 (6K)', 'Built-In Bluetooth': True, 'Year of release': '2025'}"
https://www.mpb.com/en-eu/product/canon-eos-r6-ir-converted,"{'Weight (Grams)': '680', 'Camera Type': 'Mirrorless', 'Megapixels': '20.1', 'Autofocus Points': '1053', 'Maximum Frames Per Second': '20', 'Sensor Format': 'Full Frame', 'Minimum ISO': '100', 'Maximum ISO': '102400', 'Storage Media Type': 'SD / SDHC / SDXC', 'Lens Mount': 'Canon RF', 'Viewfinder Type': 'Electronic', 'Viewfinder Coverage (%)': '100', 'LCD Size (Inches)': '3.0', 'LCD Resolution (Pixels)': '21.4', 'Touchscreen': True, 'Articulating LCD Screen': True, 'Built-In Wi-Fi': True, 'Microphone Jack': True, 'File Format': 'JPEG + RAW', 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Built-In Bluetooth': True, 'Year of release': '2020'}"
https://www.mpb.com/en-eu/product/canon-eos-r5-ir-converted,"{'Weight (Grams)': '738', 'Camera Type': 'Mirrorless', 'Megapixels': '45', 'Autofocus Points': '1053', 'Maximum Frames Per Second': '20', 'Sensor Format': 'Full Frame', 'Minimum ISO': '100', 'Maximum ISO': '51200', 'Storage Media Type': 'CFexpress', 'Lens Mount': 'Canon RF', 'Viewfinder Type': 'Electronic', 'Viewfinder Coverage (%)': '100', 'LCD Size (Inches)': '3.2', 'LCD Resolution (Pixels)': '2100000', 'Touchscreen': True, 'Articulating LCD Screen': True, 'Built-In Wi-Fi': True, 'Headphone Jack': True, 'Microphone Jack': True, 'Built-In Microphone': True, 'USB Port Type': 'Type-C', 'HDMI Port': True, 'Hot Shoe Connection': True, 'File Format': 'JPEG + RAW', 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum Shutter Speed (1/) [Seconds]': '1/8000', 'Flash Compatibility': 'Canon TTL', 'Shutter Rating (Life)': '500000', 'Sensor Type': 'CMOS', 'Live View': True, 'Integrated cleaning': True, 'Maximum Video Resolution': '7680×4320 (8k UHD)', 'Maximum Video Frame Rate (FPS)': '120', 'Max FPS Max resolution': '7680×4320 (8k UHD)', 'Built-In Bluetooth': True, 'Year of release': '2020'}"
https://www.mpb.com/en-eu/product/canon-eos-r10-ir-converted,"{'Weight (Grams)': '429', 'Camera Type': 'Mirrorless', 'Megapixels': '24.2', 'Autofocus Points': '651', 'Maximum Frames Per Second': '23', 'Sensor Format': 'APS-C', 'Minimum ISO': '100', 'Maximum ISO': '32000', 'Storage Media Type': 'SD / SDHC / SDXC', 'Lens Mount': 'Canon RF', 'Viewfinder Type': 'Electronic', 'Viewfinder Coverage (%)': '100', 'LCD Size (Inches)': '3', 'LCD Resolution (Pixels)': '1040000', 'Touchscreen': True, 'Articulating LCD Screen': True, 'Built-In Flash': True, 'Built-In Wi-Fi': True, 'Microphone Jack': True, 'USB Port Type': 'Type-C', 'HDMI Port': True, 'Optical Zoom (X)': '2.5', 'Hot Shoe Connection': True, 'File Format': 'JPEG + RAW', 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum Shutter Speed (1/) [Seconds]': '1/16000', 'Flash Compatibility': 'Canon TTL', 'Shutter Rating (Life)': '200000', 'Sensor Type': 'CMOS', 'Live View': True, 'Integrated cleaning': True, 'Maximum Video Resolution': '3840×2160 (4K UHD)', 'Maximum Video Frame Rate (FPS)': '60', 'Max FPS Max resolution': '3840×2160 (4K UHD)', 'Built-In Bluetooth': True, 'Year of release': '2022'}"
https://www.mpb.com/en-eu/product/canon-eos-r-ir-converted,"{'Built-In Bluetooth': True, 'Microphone Jack': True, 'Max FPS Max resolution': '1280×720 (HD)', 'Maximum Frames Per Second': '8', 'USB Port Type': 'Mini type B 2.0', 'Weight (Grams)': '1360', 'File Format': 'JPEG + RAW', 'Touchscreen': True, 'HDMI Port': True, 'Lens Mount': 'Canon RF', 'Minimum ISO': '100', 'Camera Type': 'Mirrorless', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '2100000', 'Headphone Jack': True, 'Viewfinder Type': 'Electronic', 'Maximum Video Frame Rate (FPS)': '120', 'Year of release': '2018', 'Articulating LCD Screen': True, 'Shutter Rating (Life)': '200000', 'Megapixels': '30.3', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '40000', 'Maximum Video Resolution': '3840×2160 (4K UHD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': True, 'LCD Size (Inches)': '3.2', 'Built-In Flash': False, 'Sensor Format': 'Full Frame', 'Maximum Shutter Speed (1/) [Seconds]': '1/8000', 'Viewfinder Coverage (%)': '100', 'Autofocus Points': '5655', 'Flash Compatibility': 'Canon TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/canon-eos-r-astro-modified,"{'Weight (Grams)': '580', 'Camera Type': 'Mirrorless', 'Megapixels': '30.3', 'Autofocus Points': '5655', 'Maximum Frames Per Second': '8', 'Sensor Format': 'Full Frame', 'Minimum ISO': '100', 'Maximum ISO': '40000', 'Storage Media Type': 'SD / SDHC / SDXC', 'Lens Mount': 'Canon RF', 'Viewfinder Type': 'Electronic', 'Viewfinder Coverage (%)': '100', 'LCD Size (Inches)': '3.15', 'LCD Resolution (Pixels)': '2100000', 'Touchscreen': True, 'Articulating LCD Screen': True, 'Built-In Wi-Fi': True, 'Headphone Jack': True, 'Microphone Jack': True, 'Built-In Microphone': True, 'USB Port Type': 'Type-C', 'HDMI Port': True, 'Hot Shoe Connection': True, 'File Format': 'JPEG + RAW', 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum Shutter Speed (1/) [Seconds]': '1/8000', 'Flash Compatibility': 'Canon TTL', 'Shutter Rating (Life)': '200000', 'Sensor Type': 'CMOS', 'Live View': True, 'Maximum Video Resolution': '3840×2160 (4K UHD)', 'Maximum Video Frame Rate (FPS)': '30', 'Built-In Bluetooth': True, 'Year of release': '2018'}"
https://www.mpb.com/en-eu/product/canon-eos-m6-ir-converted,"{'Built-In Bluetooth': True, 'Microphone Jack': True, 'Max FPS Max resolution': '1920×1080 (Full HD)', 'USB Port Type': 'Micro B 2.0', 'Weight (Grams)': '380', 'File Format': 'JPEG + RAW', 'Touchscreen': True, 'HDMI Port': True, 'Lens Mount': 'Canon EF-M', 'Minimum ISO': '100', 'Camera Type': 'Mirrorless', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '1040000', 'Viewfinder Type': 'None', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2017', 'Articulating LCD Screen': True, 'Shutter Rating (Life)': '100000', 'Megapixels': '24.2', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '25600', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': True, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Autofocus Points': '49', 'Flash Compatibility': 'Canon TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/canon-m6-ii-ir-converted,"{'Built-In Bluetooth': True, 'Microphone Jack': True, 'Max FPS Max resolution': '1920×1080 (Full HD)', 'Maximum Frames Per Second': '30', 'USB Port Type': 'Mini type B 2.0', 'Touchscreen': True, 'HDMI Port': True, 'Lens Mount': 'Canon EF-M', 'Minimum ISO': '100', 'Camera Type': 'Mirrorless', 'LCD Resolution (Pixels)': '1040000', 'Viewfinder Type': 'None', 'Maximum Video Frame Rate (FPS)': '120', 'Year of release': '2019', 'Articulating LCD Screen': True, 'Megapixels': '32.5', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Sensor Format': 'APS-C', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': True, 'LCD Size (Inches)': '3', 'Maximum Shutter Speed (1/) [Seconds]': '1/16000', 'Autofocus Points': '143', 'Live View': True}"
https://www.mpb.com/en-eu/product/canon-eos-m50-ir-converted,"{'Built-In Bluetooth': True, 'Microphone Jack': True, 'Max FPS Max resolution': '1280×720 (HD)', 'Maximum Frames Per Second': '10', 'USB Port Type': 'Micro B 2.0', 'Weight (Grams)': '484', 'File Format': 'JPEG + RAW', 'Touchscreen': True, 'HDMI Port': True, 'Lens Mount': 'Canon EF-M', 'Minimum ISO': '100', 'Camera Type': 'Mirrorless', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '1040000', 'Headphone Jack': False, 'Viewfinder Type': 'Electronic', 'Maximum Video Frame Rate (FPS)': '120', 'Year of release': '2018', 'Articulating LCD Screen': True, 'Shutter Rating (Life)': '100000', 'Megapixels': '24.2', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '51200', 'Maximum Video Resolution': '3840×2160 (4K UHD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': True, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Viewfinder Coverage (%)': '100', 'Autofocus Points': '143', 'Flash Compatibility': 'Canon TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/canon-eos-m50-ii-ir-converted,"{'Weight (Grams)': '387', 'Camera Type': 'Mirrorless', 'Megapixels': '24.1', 'Autofocus Points': '143', 'Maximum Frames Per Second': '10', 'Sensor Format': 'APS-C', 'Minimum ISO': '100', 'Maximum ISO': '25600', 'Storage Media Type': 'SD / SDHC / SDXC', 'Lens Mount': 'Canon EF-M', 'Viewfinder Type': 'Electronic', 'Viewfinder Coverage (%)': '100', 'LCD Size (Inches)': '3', 'LCD Resolution (Pixels)': '1040000', 'Touchscreen': True, 'Articulating LCD Screen': True, 'Built-In Flash': True, 'Built-In Wi-Fi': True, 'Microphone Jack': True, 'Built-In Microphone': True, 'USB Port Type': 'Micro B 2.0', 'HDMI Port': True, 'Hot Shoe Connection': True, 'File Format': 'JPEG + RAW', 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Flash Compatibility': 'Canon TTL', 'Shutter Rating (Life)': '100000', 'Sensor Type': 'CMOS', 'Live View': True, 'Integrated cleaning': True, 'Maximum Video Resolution': '3840×2160 (4K UHD)', 'Maximum Video Frame Rate (FPS)': '120', 'Max FPS Max resolution': '3840×2160 (4K UHD)', 'Built-In Bluetooth': True, 'Year of release': '2020'}"
https://www.mpb.com/en-eu/product/canon-eos-m5-ir-converted,"{'Built-In Wi-Fi': True, 'Microphone Jack': True, 'Max FPS Max resolution': '1920×1080 (Full HD)', 'Maximum Frames Per Second': '9.2', 'USB Port Type': 'Micro B 2.0', 'Weight (Grams)': '427', 'File Format': 'JPEG + RAW', 'Touchscreen': True, 'HDMI Port': True, 'Lens Mount': 'Canon EF-M', 'Minimum ISO': '100', 'Camera Type': 'Mirrorless', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '1062000', 'Viewfinder Type': 'Electronic', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2016', 'Articulating LCD Screen': True, 'Shutter Rating (Life)': '100000', 'Megapixels': '24.2', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '25600', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'CMOS', 'Built-In Flash': True, 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Viewfinder Coverage (%)': '100', 'Autofocus Points': '49', 'Flash Compatibility': 'Canon TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/canon-eos-m3-ir-converted,"{'Built-In Bluetooth': False, 'Microphone Jack': True, 'Max FPS Max resolution': '1280×720 (HD)', 'Maximum Frames Per Second': '4.2', 'USB Port Type': 'Mini type B 2.0', 'Weight (Grams)': '366', 'File Format': 'JPEG + RAW', 'Touchscreen': True, 'HDMI Port': True, 'Lens Mount': 'Canon EF-M', 'Minimum ISO': '100', 'Camera Type': 'Mirrorless', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '1040000', 'Headphone Jack': False, 'Viewfinder Type': 'None', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2015', 'Articulating LCD Screen': True, 'Megapixels': '24.2', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '25600', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': True, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Autofocus Points': '49', 'Flash Compatibility': 'Canon TTL', 'Live View': True}"
